CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
      5528,      3137,1,        40,        56,   219357.7968750000,  4369634.0000000000,      3138,1,        40,        57,   219447.7968750000,  4369634.0000000000,0.333333343267,         0,         0
      5529,      3139,1,        40,        58,   219537.7968750000,  4369634.0000000000,      3060,1,        39,        58,   219537.7968750000,  4369724.0000000000,0.333333343267,         0,         0
      5530,      3139,1,        40,        58,   219537.7968750000,  4369634.0000000000,      3138,1,        40,        57,   219447.7968750000,  4369634.0000000000,0.333333343267,         0,         0
      5531,      3139,1,        40,        58,   219537.7968750000,  4369634.0000000000,      3140,1,        40,        59,   219627.7968750000,  4369634.0000000000,0.333333343267,         0,         0
      5532,      3140,1,        40,        59,   219627.7968750000,  4369634.0000000000,      3061,1,        39,        59,   219627.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5533,      3140,1,        40,        59,   219627.7968750000,  4369634.0000000000,      3141,1,        40,        60,   219717.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      5534,      3215,1,        41,        55,   219267.7968750000,  4369544.0000000000,      3136,1,        40,        55,   219267.7968750000,  4369634.0000000000,1.000000000000,         0,         0
      5535,      3217,1,        41,        57,   219447.7968750000,  4369544.0000000000,      3138,1,        40,        57,   219447.7968750000,  4369634.0000000000,1.000000000000,         0,         0
      5536,      3229,1,        41,        69,   220527.7968750000,  4369544.0000000000,      3150,1,        40,        69,   220527.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      5537,      3229,1,        41,        69,   220527.7968750000,  4369544.0000000000,      3230,1,        41,        70,   220617.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5538,      3230,1,        41,        70,   220617.7968750000,  4369544.0000000000,      3151,1,        40,        70,   220617.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      5539,      3230,1,        41,        70,   220617.7968750000,  4369544.0000000000,      3231,1,        41,        71,   220707.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5540,      3231,1,        41,        71,   220707.7968750000,  4369544.0000000000,      3152,1,        40,        71,   220707.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      5541,      3231,1,        41,        71,   220707.7968750000,  4369544.0000000000,      3232,1,        41,        72,   220797.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5542,      3136,1,        40,        55,   219267.7968750000,  4369634.0000000000,      3057,1,        39,        55,   219267.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5543,      3136,1,        40,        55,   219267.7968750000,  4369634.0000000000,      3135,1,        40,        54,   219177.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      5544,      3138,1,        40,        57,   219447.7968750000,  4369634.0000000000,      3059,1,        39,        57,   219447.7968750000,  4369724.0000000000,1.000000000000,         0,         0
      5545,      3135,1,        40,        54,   219177.7968750000,  4369634.0000000000,      3056,1,        39,        54,   219177.7968750000,  4369724.0000000000,1.000000000000,         0,         0
      5546,      3056,1,        39,        54,   219177.7968750000,  4369724.0000000000,      2977,1,        38,        54,   219177.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5547,      3056,1,        39,        54,   219177.7968750000,  4369724.0000000000,      3057,1,        39,        55,   219267.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5548,      3057,1,        39,        55,   219267.7968750000,  4369724.0000000000,      2978,1,        38,        55,   219267.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5549,      3057,1,        39,        55,   219267.7968750000,  4369724.0000000000,      3058,1,        39,        56,   219357.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5550,      3058,1,        39,        56,   219357.7968750000,  4369724.0000000000,      2979,1,        38,        56,   219357.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5551,      3058,1,        39,        56,   219357.7968750000,  4369724.0000000000,      3059,1,        39,        57,   219447.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5552,      3059,1,        39,        57,   219447.7968750000,  4369724.0000000000,      2980,1,        38,        57,   219447.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5553,      3059,1,        39,        57,   219447.7968750000,  4369724.0000000000,      3060,1,        39,        58,   219537.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5554,      3060,1,        39,        58,   219537.7968750000,  4369724.0000000000,      2981,1,        38,        58,   219537.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5555,      3060,1,        39,        58,   219537.7968750000,  4369724.0000000000,      3061,1,        39,        59,   219627.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5556,      3061,1,        39,        59,   219627.7968750000,  4369724.0000000000,      2982,1,        38,        59,   219627.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5557,      3061,1,        39,        59,   219627.7968750000,  4369724.0000000000,      3062,1,        39,        60,   219717.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5558,      2978,1,        38,        55,   219267.7968750000,  4369814.0000000000,      2899,1,        37,        55,   219267.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      5559,      2978,1,        38,        55,   219267.7968750000,  4369814.0000000000,      2979,1,        38,        56,   219357.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5560,      2979,1,        38,        56,   219357.7968750000,  4369814.0000000000,      2900,1,        37,        56,   219357.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      5561,      2979,1,        38,        56,   219357.7968750000,  4369814.0000000000,      2980,1,        38,        57,   219447.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5562,      1326,1,        17,        62,   219897.7968750000,  4371704.0000000000,         0,4,        18,        62,   219897.7968750000,  4371614.0000000000,1.000000000000,         1,         1
      5563,      1404,1,        18,        61,   219807.7968750000,  4371614.0000000000,         0,4,        18,        62,   219897.7968750000,  4371614.0000000000,1.000000000000,         1,         1
      5564,      1405,4,        18,        62,   219897.7968750000,  4371614.0000000000,         0,4,        18,        62,   219897.7968750000,  4371614.0000000000,1.000000000000,         1,         1
      5565,      1406,1,        18,        63,   219987.7968750000,  4371614.0000000000,         0,4,        19,        63,   219987.7968750000,  4371524.0000000000,0.500000000000,         1,         2
      5566,      1406,1,        18,        63,   219987.7968750000,  4371614.0000000000,         0,4,        18,        62,   219897.7968750000,  4371614.0000000000,0.500000000000,         1,         1
      5567,      1484,1,        19,        62,   219897.7968750000,  4371524.0000000000,         0,4,        18,        62,   219897.7968750000,  4371614.0000000000,0.500000000000,         1,         1
      5568,      1484,1,        19,        62,   219897.7968750000,  4371524.0000000000,         0,4,        19,        63,   219987.7968750000,  4371524.0000000000,0.500000000000,         1,         2
      5569,      1485,4,        19,        63,   219987.7968750000,  4371524.0000000000,         0,4,        19,        63,   219987.7968750000,  4371524.0000000000,1.000000000000,         1,         2
      5570,      1486,1,        19,        64,   220077.7968750000,  4371524.0000000000,         0,4,        20,        64,   220077.7968750000,  4371434.0000000000,0.500000000000,         1,         3
      5571,      1486,1,        19,        64,   220077.7968750000,  4371524.0000000000,         0,4,        19,        63,   219987.7968750000,  4371524.0000000000,0.500000000000,         1,         2
      5572,      1488,1,        19,        66,   220257.7968750000,  4371524.0000000000,         0,4,        20,        66,   220257.7968750000,  4371434.0000000000,1.000000000000,         2,         6
      5573,      1564,1,        20,        63,   219987.7968750000,  4371434.0000000000,         0,4,        19,        63,   219987.7968750000,  4371524.0000000000,0.500000000000,         1,         2
      5574,      1564,1,        20,        63,   219987.7968750000,  4371434.0000000000,         0,4,        20,        64,   220077.7968750000,  4371434.0000000000,0.500000000000,         1,         3
      5575,      1565,4,        20,        64,   220077.7968750000,  4371434.0000000000,         0,4,        20,        64,   220077.7968750000,  4371434.0000000000,1.000000000000,         1,         3
